[20/Mar/2018 06:57:05] "POST /admin/crm/hostserver03/add/ HTTP/1.1" 302 0
[20/Mar/2018 06:57:06] "GET /admin/crm/hostserver03/ HTTP/1.1" 200 21143
[20/Mar/2018 06:57:06] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:57:09] "GET /crm/hostservers03/ HTTP/1.1" 200 13481
[20/Mar/2018 06:57:10] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:57:10] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:57:24] "GET /admin/crm/hostserver03/add/ HTTP/1.1" 200 17104
[20/Mar/2018 06:57:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:00:51] "POST /admin/crm/hostserver03/add/ HTTP/1.1" 302 0
[20/Mar/2018 07:00:52] "GET /admin/crm/hostserver03/ HTTP/1.1" 200 21594
[20/Mar/2018 07:00:52] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:00:55] "GET /crm/hostservers03/ HTTP/1.1" 200 14091
[20/Mar/2018 07:00:55] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:00:55] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 07:00:56] "GET /crm/hostservers03/?page=2 HTTP/1.1" 200 9036
[20/Mar/2018 07:01:00] "GET /crm/hostservers03/?page=1 HTTP/1.1" 200 14091
[20/Mar/2018 07:01:53] "GET /crm/hostservers04 HTTP/1.1" 301 0
/home/app/django/crm_serverhost/crm/views.py:190: UnorderedObjectListWarning: Pagination may yield inconsistent results with an unordered object_list: <class 'crm.models.HostServer04'> QuerySet.
  paginator = Paginator(hostserver_list, count_page)
[20/Mar/2018 07:01:54] "GET /crm/hostservers04/ HTTP/1.1" 200 7692
[20/Mar/2018 07:02:42] "GET /admin/ HTTP/1.1" 200 13096
[20/Mar/2018 07:02:48] "GET /admin/crm/hostserver03/ HTTP/1.1" 200 21383
[20/Mar/2018 07:02:48] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:02:49] "GET /admin/ HTTP/1.1" 200 13096
[20/Mar/2018 07:02:51] "GET /admin/crm/hostserver05/ HTTP/1.1" 200 8266
[20/Mar/2018 07:02:51] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:02:53] "GET /admin/crm/hostserver05/add/ HTTP/1.1" 200 16572
[20/Mar/2018 07:02:53] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:04:11] "GET /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5668
[20/Mar/2018 07:04:11] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:04:58] "POST /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 364
[20/Mar/2018 07:06:09] "GET /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8853
[20/Mar/2018 07:06:09] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:06:32] "POST /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 393
[20/Mar/2018 07:06:34] "POST /admin/crm/hostserver05/add/ HTTP/1.1" 302 0
[20/Mar/2018 07:06:34] "GET /admin/crm/hostserver05/ HTTP/1.1" 200 12555
[20/Mar/2018 07:06:34] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:06:38] "GET /crm/hostservers04/ HTTP/1.1" 200 7692
[20/Mar/2018 07:06:38] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:38] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:38] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:38] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
